,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,err,strat,add_err,mul_err,sf,sf_acc,sf_strat,strat_acc,strategy_acc,exact_match
30859,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,11.0,5.0,na-hu-ko,nahuko,True,,{},1674413110119.0,,,,0.489,2.54,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-1,2-5-1,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30860,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,12.0,5.0,na-hu-na,nahuna,True,,{},1674413110119.0,,,,0.755,3.823,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-2,2-5-2,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30861,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,13.0,5.0,na-hu-te,nahute,True,,{},1674413110119.0,,,,0.531,2.583,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-3,2-5-3,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30862,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,14.0,5.0,na-hu-si,nahusi,True,,{},1674413110119.0,,,,0.701,1.619,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-4,2-5-4,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30863,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,15.0,5.0,te-hu,nahuhu,True,,{},1674413110119.0,,,,0.616,3.79,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-5,3-5,2,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30864,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,16.0,5.0,te-hu-ko,nahuhuko,True,,{},1674413110119.0,,,,0.951,5.929,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-5-1,3-5-1,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30865,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,17.0,5.0,te-hu-na,nahuhuna,True,,{},1674413110119.0,,,,0.624,7.479,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-5-2,3-5-2,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30866,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,18.0,5.0,te-hu-te,nahuhute,True,,{},1674413110119.0,,,,0.487,4.306,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-5-3,3-5-3,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30867,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,19.0,5.0,te-hu-si,nahuhusi,True,,{},1674413110119.0,,,,0.984,2.978,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-5-4,3-5-4,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30868,63cd848e58c4334a66b04581,run1,generalization,,193,,,,193,63cc988c2a276a3b63c222e6,63cd82d586100bcee1422586,$2.02,2.02,,,20.0,5.0,si-hu,nahunahu,True,,{},1674413110119.0,,,,3.661,8.945,1674412829191.0,1674413199054.0,,,,,,mul,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'ko': 1.0, 'na': 2.0, 'te': 3.0, 'si': 4.0, 'hu': 5.0}",2-5-2-5,4-5,2,0.0,mul,6.0,0.0,False,inf,idk,mul,mul,False
30879,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,11.0,5.0,na-hu-ki,nahuki,True,,{},1674413286563.0,,,,1.04,4.344,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",2-5-1,2-5-1,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30880,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,12.0,5.0,na-hu-na,nahuna,True,,{},1674413286563.0,,,,1.536,2.192,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",2-5-2,2-5-2,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30881,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,13.0,5.0,na-hu-to,nahuto,True,,{},1674413286563.0,,,,0.552,1.896,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",2-5-3,2-5-3,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30882,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,14.0,5.0,na-hu-se,nahuse,True,,{},1674413286563.0,,,,1.184,1.976,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",2-5-4,2-5-4,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30883,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,15.0,5.0,to-hu,tohu,True,,{},1674413286563.0,,,,2.449,1.903,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",3-5,3-5,2,0.0,mul,7.0,0.0,False,inf,idk,mul,mul,True
30884,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,16.0,5.0,to-hu-ki,tohuki,True,,{},1674413286563.0,,,,0.896,3.945,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",3-5-1,3-5-1,3,0.0,mul,7.0,0.0,False,0.0,add,mul,mul,True
30885,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,17.0,5.0,to-hu-na,tohuna,True,,{},1674413286563.0,,,,0.72,1.655,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",3-5-2,3-5-2,3,0.0,mul,7.0,0.0,False,0.0,add,mul,mul,True
30886,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,18.0,5.0,to-hu-to,tohuse,False,,{},1674413286563.0,,,,2.969,2.911,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",3-5-4,3-5-3,3,1.0,mul,6.0,1.0,False,inf,idk,bad,bad,False
30887,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,19.0,5.0,to-hu-se,tohuse,True,,{},1674413286563.0,,,,6.16,1.624,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",3-5-4,3-5-4,3,0.0,mul,7.0,0.0,False,inf,idk,mul,mul,True
30888,63cd853e58c4334a66b045e7,run1,generalization,,195,,,,195,63cc988c2a276a3b63c222e6,63cd82d3d1db04dd3a8b1a7e,$1.98,1.98,,,20.0,5.0,se-hu,sehu,True,,{},1674413286563.0,,,,1.704,4.904,1674412935900.0,1674413374629.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'se': 4.0, 'ki': 1.0, 'na': 2.0, 'to': 3.0, 'hu': 5.0}",4-5,4-5,2,0.0,mul,11.0,0.0,False,inf,idk,mul,mul,True
30899,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,11.0,5.0,hu-ki-na,nakie,False,,{},1674413462773.0,,,,6.939,7.837,1674412833937.0,1674413654820.0,,,,,,add,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",1-5-e,2-5-1,3,5.0,add,5.0,6.0,False,inf,idk,bad,bad,False
30900,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,12.0,5.0,hu-ki-hu,kinahu,False,,{},1674413462773.0,,,,6.925,2.49,1674412833937.0,1674413654820.0,,,,,,add,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",5-1-2,2-5-2,3,4.0,add,4.0,5.0,False,inf,idk,bad,bad,False
30901,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,13.0,5.0,hu-ki-so,huteso,True,,{},1674413462773.0,,,,7.712,2.969,1674412833937.0,1674413654820.0,,,,,,add_sf,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",2-4-3,2-5-3,3,0.0,add,4.0,2.0,True,0.0,add,add,add_sf,False
30902,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,14.0,5.0,hu-ki-te,hutete,True,,{},1674413462773.0,,,,0.697,3.704,1674412833937.0,1674413654820.0,,,,,,add_sf,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",2-4-4,2-5-4,3,0.0,add,4.0,2.0,True,0.0,add,add,add_sf,False
30903,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,15.0,5.0,so-ki,huteki,True,,{},1674413462773.0,,,,0.403,3.228,1674412833937.0,1674413654820.0,,,,,,add_sf,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",2-4-5,3-5,2,0.0,add,4.0,7.0,True,0.0,add,add,add_sf,False
30904,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,16.0,5.0,so-ki-na,hutekina,True,,{},1674413462773.0,,,,1.282,6.218,1674412833937.0,1674413654820.0,,,,,,add_sf,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",2-4-5-1,3-5-1,3,0.0,add,4.0,7.0,True,0.0,add,add,add_sf,False
30905,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,17.0,5.0,so-ki-hu,hutehihi,False,,{},1674413462773.0,,,,2.391,2.452,1674412833937.0,1674413654820.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",2-4-hihi,3-5-2,3,9.0,mul,11.0,9.0,False,inf,idk,bad,bad,False
30906,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,18.0,5.0,so-ki-so,hutekiso,False,,{},1674413462773.0,,,,2.087,4.333,1674412833937.0,1674413654820.0,,,,,,add,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",2-4-5-3,3-5-3,3,4.0,add,4.0,8.0,False,inf,idk,bad,bad,False
30907,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,19.0,5.0,so-ki-te,hutekite,True,,{},1674413462773.0,,,,0.664,6.7,1674412833937.0,1674413654820.0,,,,,,add_sf,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",2-4-5-4,3-5-4,3,0.0,add,4.0,9.0,True,0.0,add,add,add_sf,False
30908,63cd865658c4334a66b04639,run1,generalization,,194,,,,194,63cc988c2a276a3b63c222e6,63cd82c14591a1ba4aae1fd5,$1.27,1.27,,,20.0,5.0,te-ki,hutehu,False,,{},1674413462773.0,,,,4.17,1.966,1674412833937.0,1674413654820.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'te': 4.0, 'na': 1.0, 'ki': 5.0, 'hu': 2.0, 'so': 3.0}",2-4-2,4-5,2,10.0,mul,12.0,10.0,False,inf,idk,bad,bad,False
30919,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,11.0,5.0,na-to-ke,natoke,True,,{},1674415332797.0,,,,5.782,4.707,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-1,2-5-1,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30920,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,12.0,5.0,na-to-na,natona,True,,{},1674415332797.0,,,,1.343,5.519,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-2,2-5-2,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30921,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,13.0,5.0,na-to-hu,natohu,True,,{},1674415332797.0,,,,1.243,5.569,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-3,2-5-3,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30922,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,14.0,5.0,na-to-si,natosi,True,,{},1674415332797.0,,,,0.993,,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-4,2-5-4,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,True
30923,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,15.0,5.0,hu-to,natoto,True,,{},1674415332797.0,,,,2.359,3.148,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-5,3-5,2,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30924,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,16.0,5.0,hu-to-ke,natotoke,True,,{},1674415332797.0,,,,3.764,,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-5-1,3-5-1,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30925,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,17.0,5.0,hu-to-na,natotona,True,,{},1674415332797.0,,,,1.5,5.333,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-5-2,3-5-2,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30926,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,18.0,5.0,hu-to-hu,natotohu,True,,{},1674415332797.0,,,,0.805,6.213,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-5-3,3-5-3,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30927,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,19.0,5.0,hu-to-si,natotosi,True,,{},1674415332797.0,,,,0.751,5.199,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",2-5-5-4,3-5-4,3,0.0,mul,3.0,0.0,False,0.0,add,mul,mul,False
30928,63cd8d8d58c4334a66b047f4,run1,generalization,,196,,,,196,63cc988c2a276a3b63c222e6,63cd8a33aec0ccabcf0f9ba9,$2.01,2.01,,,20.0,5.0,si-to,sito,True,,{},1674415332797.0,,,,20.917,7.107,1674414847191.0,1674415503478.0,,,,,,mul,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,,,,,,1,"{'si': 4.0, 'ke': 1.0, 'to': 5.0, 'hu': 3.0, 'na': 2.0}",4-5,4-5,2,0.0,mul,11.0,0.0,False,inf,idk,mul,mul,True
30939,63cd926f58c4334a66b04e4d,run1,generalization,,197,,,,197,63cc988c2a276a3b63c222e6,63cd90bf29f960a6dfa33969,$1.88,1.88,,,11.0,5.0,no-hi-te,hitesu,True,,{},1674416651871.0,,,,15.137,2.356,1674416405952.0,1674416751718.0,,,,,,mul,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'su': 1.0, 'ka': 2.0, 'hi-no': 3.0, 'hi-ka': 4.0, 'hi': 5.0, 'no': 6.0, 'hi-su': 7.0, 'te': 8.0, 'no-hi': 9.0, 'hi-te': 10.0}",10-1,6-5-8,3,0.0,mul,0.0,0.0,False,inf,idk,mul,mul,False
30940,63cd926f58c4334a66b04e4d,run1,generalization,,197,,,,197,63cc988c2a276a3b63c222e6,63cd90bf29f960a6dfa33969,$1.88,1.88,,,12.0,5.0,no-hi-no,hiteka,True,,{},1674416651871.0,,,,0.57,3.069,1674416405952.0,1674416751718.0,,,,,,mul,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'su': 1.0, 'ka': 2.0, 'hi-no': 3.0, 'hi-ka': 4.0, 'hi': 5.0, 'no': 6.0, 'hi-su': 7.0, 'te': 8.0, 'no-hi': 9.0, 'hi-te': 10.0}",10-2,6-5-6,3,0.0,mul,0.0,0.0,False,inf,idk,mul,mul,False
30941,63cd926f58c4334a66b04e4d,run1,generalization,,197,,,,197,63cc988c2a276a3b63c222e6,63cd90bf29f960a6dfa33969,$1.88,1.88,,,13.0,5.0,no-hi-su,hitehino,True,,{},1674416651871.0,,,,0.576,2.15,1674416405952.0,1674416751718.0,,,,,,mul,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'su': 1.0, 'ka': 2.0, 'hi-no': 3.0, 'hi-ka': 4.0, 'hi': 5.0, 'no': 6.0, 'hi-su': 7.0, 'te': 8.0, 'no-hi': 9.0, 'hi-te': 10.0}",10-3,6-5-1,3,0.0,mul,0.0,0.0,False,inf,idk,mul,mul,False
30942,63cd926f58c4334a66b04e4d,run1,generalization,,197,,,,197,63cc988c2a276a3b63c222e6,63cd90bf29f960a6dfa33969,$1.88,1.88,,,14.0,5.0,no-hi-ka,hitehika,True,,{},1674416651871.0,,,,0.462,1.831,1674416405952.0,1674416751718.0,,,,,,mul,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'su': 1.0, 'ka': 2.0, 'hi-no': 3.0, 'hi-ka': 4.0, 'hi': 5.0, 'no': 6.0, 'hi-su': 7.0, 'te': 8.0, 'no-hi': 9.0, 'hi-te': 10.0}",10-4,6-5-2,3,0.0,mul,0.0,0.0,False,inf,idk,mul,mul,False
30943,63cd926f58c4334a66b04e4d,run1,generalization,,197,,,,197,63cc988c2a276a3b63c222e6,63cd90bf29f960a6dfa33969,$1.88,1.88,,,15.0,5.0,su-hi,hitehi,True,,{},1674416651871.0,,,,0.439,1.106,1674416405952.0,1674416751718.0,,,,,,mul,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'su': 1.0, 'ka': 2.0, 'hi-no': 3.0, 'hi-ka': 4.0, 'hi': 5.0, 'no': 6.0, 'hi-su': 7.0, 'te': 8.0, 'no-hi': 9.0, 'hi-te': 10.0}",10-5,1-5,2,0.0,mul,0.0,0.0,False,inf,idk,mul,mul,False
30944,63cd926f58c4334a66b04e4d,run1,generalization,,197,,,,197,63cc988c2a276a3b63c222e6,63cd90bf29f960a6dfa33969,$1.88,1.88,,,16.0,5.0,su-hi-te,hitehisu,True,,{},1674416651871.0,,,,0.417,1.933,1674416405952.0,1674416751718.0,,,,,,mul,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'su': 1.0, 'ka': 2.0, 'hi-no': 3.0, 'hi-ka': 4.0, 'hi': 5.0, 'no': 6.0, 'hi-su': 7.0, 'te': 8.0, 'no-hi': 9.0, 'hi-te': 10.0}",10-5-1,1-5-8,3,0.0,mul,0.0,0.0,False,inf,idk,mul,mul,False
